Date,Open,High,Low,Close,Volume
2017-01-16,57.044,57.1788,56.5079,56.5978,13927060.72829
2017-01-17,56.8673,57.7618,56.7325,57.4922,23601168.491755
2017-01-18,57.4034,58.21,57.3605,57.9414,39248468.422752
2017-01-19,58.1211,58.21,57.7618,58.1641,20062564.089425
2017-01-20,57.8516,58.0752,57.628,57.7618,16893387.697131
2017-01-23,57.8077,58.21,57.6689,57.7618,16918703.555211
2017-01-24,57.9864,58.21,57.628,57.8077,23326793.154301
2017-01-25,58.3437,58.6582,58.21,58.6582,20018424.620661
2017-01-26,59.372,59.912,59.2841,59.7343,31501319.991193
2017-01-27,59.5526,59.7753,59.372,59.7753,10267488.757503
2017-02-01,59.1044,59.5067,58.9717,59.4189,16732464.90885
2017-02-02,59.328,60.0019,59.1044,59.328,9637688.6697501
2017-02-03,59.1933,59.2392,58.5214,58.9267,26535530.082654
2017-02-06,59.5067,59.6874,59.1044,59.4189,33112517.285875
2017-02-07,59.4189,59.4189,59.1044,59.2841,19352875.600204
2017-02-08,59.2841,59.5996,59.0615,59.5526,21559232.971069
2017-02-09,59.2841,59.372,58.9267,59.2841,32480534.416595
2017-02-10,59.7343,60.4032,59.6445,60.0438,36171071.031618
2017-02-13,60.0019,60.1346,59.7343,59.912,19366371.981809
2017-02-14,60.1806,60.2694,59.912,60.0019,19342391.437072
2017-02-15,60.4032,60.8963,60.1806,60.6278,29702051.876028
2017-02-16,61.1199,61.2088,60.7635,61.1629,23595498.669156
2017-02-17,60.8963,61.1629,60.8963,61.1629,21842432.596028
2017-02-20,61.1629,61.8816,60.9852,61.7928,35448958.017715
2017-02-21,61.7928,61.7928,58.5674,58.7041,119288593.74207
2017-02-22,58.0752,58.8828,57.8975,58.6123,110878714.17185
2017-02-23,58.7291,59.1454,58.6872,58.8229,40997483.477754
2017-02-24,58.6872,58.7291,58.3198,58.3657,29474117.995382
2017-02-27,57.8586,58.0892,57.629,57.8586,40578908.323481
2017-02-28,57.5821,57.8137,57.3075,57.3994,31272350.3161
2017-03-01,57.4463,57.9973,57.3994,57.7667,32047300.867605
2017-03-02,58.5484,58.9617,58.3198,58.3657,36825266.38258
2017-03-03,58.2729,58.3198,57.9065,58.0892,22634911.51429
2017-03-06,58.3198,58.5484,57.9973,58.0443,14811914.6803
2017-03-07,58.0443,58.3198,58.0443,58.0443,9612544.1084305
2017-03-08,57.8586,58.181,57.8586,57.9973,11979136.075327
2017-03-09,57.8586,57.9504,57.5821,57.7208,18373878.551393
2017-03-10,57.6719,57.9065,57.4463,57.8586,12767711.230573
2017-03-13,58.4106,59.328,58.181,59.0974,42057159.297296
2017-03-14,58.8229,58.8708,58.3198,58.3198,23334408.347128
2017-03-15,58.1361,58.778,57.9973,58.5035,18849005.678286
2017-03-16,58.8229,59.1903,58.6402,59.0974,26709617.678108
2017-03-17,58.9617,59.1454,58.6402,58.9158,19803381.071678
2017-03-20,58.4106,58.5035,58.2279,58.3198,23977642.708888
2017-03-21,58.2279,58.778,58.181,58.5035,17493302.009719
2017-03-22,58.1361,58.1361,57.7667,57.9504,29139232.828577
2017-03-23,57.9065,58.2279,57.8586,57.8586,15741783.617848
2017-03-24,57.8586,58.181,57.8586,57.8586,14721461.976865
2017-03-27,57.6719,57.9504,57.4463,57.629,20951833.691261
2017-03-28,57.7667,58.3657,57.7667,58.1361,15063007.68262
2017-03-29,58.5035,58.5953,58.181,58.3657,13244885.904709
2017-03-30,58.2279,58.5484,58.1361,58.3198,19312393.467538
2017-03-31,58.1361,58.6402,58.1361,58.1361,13678024.288831
2017-04-03,57.9973,58.3657,57.9973,58.2729,8688543.3370986
2017-04-05,57.9065,58.2279,57.7208,58.1361,27203545.375769
2017-04-06,57.8586,58.2729,57.8586,58.0443,18634912.776236
2017-04-07,57.8586,58.2279,57.6719,58.0892,20752281.980881
2017-04-10,58.3198,58.4556,58.0892,58.2279,20062758.4261
2017-04-11,58.1361,58.5953,58.0892,58.5035,21094746.278037
2017-04-12,58.6402,59.1454,58.3657,58.9617,22836526.799679
2017-04-13,58.5953,58.7291,58.181,58.181,18494401.349314
2017-04-18,57.9973,58.0892,57.1698,57.3075,37447779.84673
2017-04-19,56.9861,57.2157,56.8044,57.03,32136614.597843
2017-04-20,56.7575,57.1698,56.7575,57.1698,23870748.52165
2017-04-21,57.1698,57.4463,57.1239,57.2157,17316362.473463
2017-04-24,57.2636,58.2279,57.1239,57.8586,26859862.968317
2017-04-25,58.3657,58.6872,58.2279,58.5953,27041208.137045
2017-04-26,58.7291,59.0974,58.6872,58.8708,28239819.65366
2017-04-27,59.0535,59.5117,58.778,59.1454,26055193.931465
2017-04-28,58.9617,59.1903,58.8708,59.0066,13554424.159634
2017-05-02,58.9617,59.2362,58.8229,59.1903,10874835.947068
2017-05-04,59.1903,61.3935,59.1903,60.9362,68744847.984852
2017-05-05,61.073,61.3046,60.6138,61.073,50142204.112396
2017-05-08,60.9822,61.7638,60.9822,61.3485,39953290.481197
2017-05-09,61.0281,61.7159,61.0281,61.67,24749211.401543
2017-05-10,61.5322,62.0853,61.5322,61.8557,37132285.272869
2017-05-11,62.1292,62.6353,61.9465,62.4047,37606587.971494
2017-05-12,62.2689,62.6802,62.2689,62.5445,30592875.169534
2017-05-15,62.4526,63.3221,62.4526,63.2323,36637017.253188
2017-05-16,63.2772,63.5078,62.9567,63.368,36255829.870802
2017-05-17,62.819,63.2772,62.7271,63.0935,27688437.419746
2017-05-18,61.8666,62.8899,61.8666,62.6103,34332974.649
2017-05-19,62.5634,62.795,62.0982,62.238,20009884.826022
2017-05-22,62.2849,63.3051,62.2849,62.8899,25285824.048105
2017-05-23,62.8899,62.8899,62.3318,62.8429,21974832.97108
2017-05-24,62.6103,63.1215,62.5175,62.6103,16559296.906532
2017-05-25,63.0745,63.0745,62.7032,62.8429,13212633.028696
2017-05-26,63.0745,63.0745,62.5634,62.7032,8810547.7017374
2017-05-29,62.9817,63.0745,62.6103,62.9368,12336023.35937
2017-05-31,62.7032,63.0745,62.7032,62.8899,16250126.288514
2017-06-01,63.0745,63.3051,62.9368,63.0745,20722731.78709
2017-06-02,63.3051,63.6316,63.2612,63.5397,24060787.752276
2017-06-05,63.3511,63.6316,63.1674,63.399,15963727.120554
2017-06-06,63.3511,64.0948,63.1674,63.8662,31890733.625025
